CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Credit_Card_Status,IsActiveMember,Activity_Status,EstimatedSalary,Exited,Churn_Status
585,Germany,Female,28,9,135337.49,2,1,Has Credit Card,1,Active,40385.61,0,Retained
666,France,Female,32,10,112536.57,2,1,Has Credit Card,1,Active,34350.54,0,Retained
708,Spain,Female,35,8,122570.69,1,0,No Credit Card,0,Inactive,199005.88,0,Retained
513,France,Male,44,1,63562.02,2,0,No Credit Card,1,Active,52629.73,1,Churned
445,France,Male,37,3,0.0,2,1,Has Credit Card,1,Active,180012.39,0,Retained
690,Germany,Male,44,9,100368.63,2,0,No Credit Card,0,Inactive,35342.33,0,Retained
850,France,Male,37,6,0.0,2,1,Has Credit Card,0,Inactive,109291.22,0,Retained
537,Spain,Female,33,7,136082.0,1,1,Has Credit Card,0,Inactive,62746.54,0,Retained
705,Germany,Male,48,9,114169.16,1,0,No Credit Card,0,Inactive,173273.2,1,Churned
670,France,Female,45,5,47884.92,1,1,Has Credit Card,1,Active,54340.24,0,Retained
652,Spain,Female,36,1,0.0,2,1,Has Credit Card,1,Active,19302.78,0,Retained
696,Spain,Male,24,9,0.0,1,0,No Credit Card,0,Inactive,10883.52,0,Retained
747,France,Male,49,6,202904.64,1,1,Has Credit Card,1,Active,17298.72,1,Churned
511,France,Female,46,1,0.0,1,1,Has Credit Card,1,Active,115779.48,1,Churned
743,Spain,Male,43,2,161807.18,2,0,No Credit Card,1,Active,93228.86,1,Churned
532,Germany,Male,52,3,110791.97,1,1,Has Credit Card,0,Inactive,148704.77,1,Churned
642,Spain,Female,33,9,0.0,2,1,Has Credit Card,1,Active,150475.14,0,Retained
554,Germany,Female,54,6,108755.0,1,1,Has Credit Card,0,Inactive,40914.32,1,Churned
604,Spain,Female,34,3,0.0,2,1,Has Credit Card,0,Inactive,38587.7,0,Retained
602,France,Female,72,3,0.0,2,1,Has Credit Card,1,Active,171260.66,0,Retained
757,Spain,Female,55,9,117294.12,4,1,Has Credit Card,0,Inactive,94187.47,1,Churned
491,Germany,Male,26,4,102251.14,1,1,Has Credit Card,1,Active,145900.89,0,Retained
850,France,Male,31,4,0.0,2,0,No Credit Card,0,Inactive,152298.28,0,Retained
521,France,Male,22,5,0.0,2,1,Has Credit Card,1,Active,99828.45,0,Retained
726,France,Male,37,2,132057.92,2,1,Has Credit Card,0,Inactive,34743.98,0,Retained
596,France,Male,33,8,0.0,1,1,Has Credit Card,0,Inactive,121189.3,1,Churned
850,Germany,Female,35,7,114285.2,1,0,No Credit Card,1,Active,129660.59,0,Retained
637,France,Female,41,9,0.0,2,1,Has Credit Card,0,Inactive,145477.36,0,Retained
690,Spain,Male,32,2,76087.98,1,0,No Credit Card,1,Active,151822.66,0,Retained
689,France,Male,40,8,160272.27,1,1,Has Credit Card,0,Inactive,49656.24,0,Retained
633,Spain,Male,63,4,114552.6,1,1,Has Credit Card,0,Inactive,73856.28,1,Churned
555,France,Female,27,8,102000.17,1,1,Has Credit Card,1,Active,116757.0,0,Retained
563,Spain,Male,24,7,0.0,2,0,No Credit Card,0,Inactive,16319.56,0,Retained
494,France,Female,33,1,137853.0,1,0,No Credit Card,1,Active,90273.85,0,Retained
534,France,Male,27,9,0.0,2,1,Has Credit Card,0,Inactive,161344.13,0,Retained
696,Germany,Male,42,7,162318.61,1,1,Has Credit Card,0,Inactive,121061.89,0,Retained
535,Spain,Female,50,1,140292.58,3,0,No Credit Card,0,Inactive,69531.22,1,Churned
600,France,Male,34,0,0.0,2,0,No Credit Card,1,Active,3756.23,0,Retained
807,France,Female,34,1,0.0,1,0,No Credit Card,0,Inactive,114448.13,0,Retained
714,France,Female,52,2,0.0,1,0,No Credit Card,1,Active,144045.08,1,Churned
590,France,Male,24,7,126431.54,1,1,Has Credit Card,0,Inactive,58781.11,0,Retained
614,France,Female,41,3,123475.04,1,1,Has Credit Card,1,Active,179227.52,0,Retained
766,Germany,Female,45,6,97652.96,1,1,Has Credit Card,0,Inactive,127332.33,0,Retained
557,Spain,Male,42,4,0.0,2,0,No Credit Card,1,Active,86642.38,0,Retained
788,Germany,Female,49,4,137455.99,1,1,Has Credit Card,0,Inactive,184178.29,1,Churned
648,France,Female,38,2,0.0,2,0,No Credit Card,1,Active,9551.49,0,Retained
726,Germany,Female,33,7,99046.31,2,1,Has Credit Card,1,Active,56053.06,0,Retained
773,France,Male,33,9,0.0,2,1,Has Credit Card,1,Active,1118.31,0,Retained
583,Germany,Male,27,4,105907.42,2,1,Has Credit Card,1,Active,195732.04,0,Retained
565,Germany,Male,52,5,97720.35,2,1,Has Credit Card,0,Inactive,175070.94,1,Churned
705,France,Male,25,9,0.0,2,0,No Credit Card,1,Active,112331.19,0,Retained
685,Spain,Male,43,4,97392.18,2,1,Has Credit Card,0,Inactive,43956.83,0,Retained
741,France,Male,29,8,0.0,2,1,Has Credit Card,1,Active,115994.52,0,Retained
658,Germany,Female,28,9,152812.58,1,1,Has Credit Card,0,Inactive,166682.57,0,Retained
575,France,Male,27,3,139301.68,1,1,Has Credit Card,0,Inactive,99843.98,0,Retained
844,France,Female,41,10,76319.64,1,1,Has Credit Card,1,Active,141175.18,1,Churned
559,Spain,Male,67,9,125919.35,1,1,Has Credit Card,0,Inactive,175910.95,1,Churned
725,France,Male,37,6,124348.38,2,0,No Credit Card,1,Active,176984.34,0,Retained
450,France,Male,29,7,117199.8,1,1,Has Credit Card,1,Active,43480.63,0,Retained
738,Germany,Female,57,9,148384.64,1,0,No Credit Card,0,Inactive,155047.11,1,Churned
642,Germany,Female,19,3,113905.48,1,1,Has Credit Card,1,Active,176137.2,0,Retained
618,Spain,Male,32,5,133476.09,1,0,No Credit Card,1,Active,154843.4,0,Retained
590,France,Male,47,0,117879.32,1,1,Has Credit Card,1,Active,8214.46,0,Retained
735,France,Male,50,2,0.0,2,0,No Credit Card,1,Active,147075.69,0,Retained
550,France,Male,34,8,122359.5,1,0,No Credit Card,0,Inactive,116495.55,0,Retained
729,Spain,Female,28,0,0.0,2,1,Has Credit Card,1,Active,31165.06,1,Churned
743,Germany,Male,59,5,108585.35,1,1,Has Credit Card,1,Active,192127.22,1,Churned
555,France,Male,31,8,145875.74,1,1,Has Credit Card,0,Inactive,137491.23,0,Retained
667,Spain,Female,36,3,121542.57,2,1,Has Credit Card,1,Active,186841.71,0,Retained
790,Spain,Female,41,7,109508.68,1,0,No Credit Card,0,Inactive,86776.38,0,Retained
727,Germany,Male,34,2,146407.11,1,1,Has Credit Card,1,Active,72073.72,0,Retained
744,France,Female,39,6,0.0,1,0,No Credit Card,0,Inactive,10662.58,0,Retained
629,Germany,Male,35,8,112330.83,1,1,Has Credit Card,1,Active,91001.02,0,Retained
619,France,Female,35,4,90413.12,1,1,Has Credit Card,1,Active,20555.21,0,Retained
634,France,Male,34,8,105302.66,1,1,Has Credit Card,1,Active,123164.97,0,Retained
608,Spain,Female,35,6,0.0,2,1,Has Credit Card,1,Active,143463.28,0,Retained
507,France,Female,35,1,0.0,2,0,No Credit Card,0,Inactive,92131.54,0,Retained
536,Germany,Female,35,4,121520.36,1,0,No Credit Card,0,Inactive,77178.42,0,Retained
730,Spain,Female,43,1,103960.38,1,1,Has Credit Card,1,Active,193650.16,0,Retained
583,Germany,Male,39,8,102945.01,1,0,No Credit Card,0,Inactive,52861.89,0,Retained
644,France,Female,24,8,92760.55,1,1,Has Credit Card,0,Inactive,35896.75,0,Retained
790,Spain,Male,37,8,0.0,2,1,Has Credit Card,1,Active,149418.41,0,Retained
807,Germany,Female,40,1,134590.21,1,1,Has Credit Card,1,Active,46253.65,0,Retained
581,France,Female,37,10,104255.03,1,1,Has Credit Card,0,Inactive,86609.37,0,Retained
627,Spain,Female,55,6,0.0,1,0,No Credit Card,0,Inactive,91943.94,1,Churned
850,France,Male,41,3,0.0,2,1,Has Credit Card,0,Inactive,128892.36,0,Retained
754,France,Female,35,4,0.0,2,1,Has Credit Card,0,Inactive,44830.71,0,Retained
551,Germany,Male,50,1,121399.98,1,0,No Credit Card,1,Active,84508.44,1,Churned
637,Germany,Male,35,8,147127.81,2,1,Has Credit Card,1,Active,84760.7,0,Retained
699,Spain,Male,31,8,125927.51,2,1,Has Credit Card,0,Inactive,147661.47,0,Retained
542,France,Female,25,7,0.0,2,0,No Credit Card,1,Active,82393.08,0,Retained
640,Germany,Male,48,1,111599.32,1,0,No Credit Card,1,Active,135995.58,0,Retained
553,France,Female,27,3,0.0,2,0,No Credit Card,0,Inactive,159800.16,0,Retained
741,France,Male,38,9,0.0,2,1,Has Credit Card,0,Inactive,14379.01,0,Retained
598,France,Male,35,8,114212.6,1,1,Has Credit Card,1,Active,74322.85,0,Retained
660,Spain,Female,42,5,0.0,3,1,Has Credit Card,1,Active,189016.24,1,Churned
618,Spain,Male,41,4,115251.64,1,0,No Credit Card,0,Inactive,136435.75,0,Retained
647,France,Male,43,9,0.0,2,1,Has Credit Card,1,Active,78488.39,0,Retained
491,France,Female,68,3,107571.61,1,0,No Credit Card,1,Active,113695.99,0,Retained
652,France,Female,32,2,0.0,2,1,Has Credit Card,0,Inactive,54628.11,0,Retained
650,Germany,Female,45,9,152367.21,3,1,Has Credit Card,0,Inactive,150835.21,1,Churned
413,Germany,Male,39,1,130969.77,2,1,Has Credit Card,1,Active,158891.79,0,Retained
416,Germany,Female,25,0,97738.97,2,1,Has Credit Card,1,Active,160523.33,0,Retained
629,Spain,Male,34,8,0.0,2,1,Has Credit Card,1,Active,180595.02,0,Retained
678,Spain,Female,40,4,113794.22,1,1,Has Credit Card,0,Inactive,16618.76,0,Retained
527,Spain,Male,28,6,128396.33,2,1,Has Credit Card,0,Inactive,79919.97,0,Retained
743,Spain,Female,48,5,118207.69,2,0,No Credit Card,0,Inactive,186489.14,1,Churned
683,Germany,Male,73,9,124730.26,1,1,Has Credit Card,1,Active,51999.5,0,Retained
536,France,Female,41,9,0.0,1,1,Has Credit Card,0,Inactive,121299.14,0,Retained
663,Spain,Male,52,0,136298.65,1,1,Has Credit Card,0,Inactive,144593.3,1,Churned
646,France,Female,38,2,0.0,2,0,No Credit Card,0,Inactive,178752.73,0,Retained
707,France,Male,35,2,0.0,3,1,Has Credit Card,1,Active,94148.3,0,Retained
602,France,Male,34,5,0.0,2,1,Has Credit Card,1,Active,77414.45,0,Retained
635,France,Female,47,2,125724.95,2,1,Has Credit Card,0,Inactive,63236.97,0,Retained
597,France,Male,67,2,0.0,2,0,No Credit Card,1,Active,108645.85,0,Retained
503,France,Male,38,1,0.0,2,1,Has Credit Card,1,Active,95153.24,0,Retained
524,Spain,Female,64,5,0.0,1,1,Has Credit Card,0,Inactive,136079.64,1,Churned
700,France,Male,46,5,95872.86,1,1,Has Credit Card,0,Inactive,98273.01,1,Churned
692,France,Male,33,9,0.0,1,1,Has Credit Card,0,Inactive,113505.93,1,Churned
562,France,Male,37,2,0.0,1,0,No Credit Card,1,Active,52525.15,1,Churned
679,France,Male,37,7,74260.03,1,1,Has Credit Card,0,Inactive,194617.98,0,Retained
603,Germany,Male,35,1,123407.69,1,1,Has Credit Card,0,Inactive,152541.89,1,Churned
720,Spain,Male,33,3,123783.91,2,1,Has Credit Card,1,Active,142903.44,0,Retained
797,France,Male,24,5,0.0,2,1,Has Credit Card,0,Inactive,182257.61,0,Retained
594,France,Male,36,6,153880.15,1,0,No Credit Card,0,Inactive,135431.72,0,Retained
529,France,Female,31,7,0.0,2,1,Has Credit Card,1,Active,175697.87,0,Retained
606,Germany,Female,32,1,106301.85,2,0,No Credit Card,1,Active,59061.25,0,Retained
621,Spain,Female,40,7,0.0,2,0,No Credit Card,1,Active,131283.6,1,Churned
513,France,Female,43,9,0.0,2,1,Has Credit Card,0,Inactive,152499.8,0,Retained
753,Germany,Male,44,3,138076.47,1,1,Has Credit Card,0,Inactive,15523.09,1,Churned
605,France,Female,30,9,135422.31,1,0,No Credit Card,1,Active,186418.85,0,Retained
574,Spain,Female,37,7,0.0,2,1,Has Credit Card,0,Inactive,32262.28,0,Retained
726,France,Female,38,5,126875.62,1,1,Has Credit Card,0,Inactive,128052.29,0,Retained
611,Spain,Female,28,3,96381.68,2,1,Has Credit Card,0,Inactive,181419.29,0,Retained
593,Germany,Female,41,4,119703.1,2,1,Has Credit Card,1,Active,109783.29,0,Retained
466,Germany,Male,41,2,152102.18,2,1,Has Credit Card,0,Inactive,181879.56,0,Retained
741,Germany,Female,36,0,127675.39,2,1,Has Credit Card,0,Inactive,74260.16,0,Retained
684,Germany,Female,44,2,133776.86,2,0,No Credit Card,1,Active,49865.04,0,Retained
550,Spain,Female,33,9,72788.03,1,1,Has Credit Card,1,Active,103608.06,0,Retained
593,Spain,Male,26,9,76226.9,1,1,Has Credit Card,0,Inactive,167564.82,0,Retained
601,Germany,Male,48,9,163630.76,1,0,No Credit Card,1,Active,41816.49,1,Churned
676,Spain,Female,30,5,0.0,2,0,No Credit Card,0,Inactive,179066.58,0,Retained
556,France,Female,46,10,0.0,2,0,No Credit Card,0,Inactive,109184.24,0,Retained
719,France,Male,36,3,155423.17,1,1,Has Credit Card,1,Active,199841.32,0,Retained
850,Germany,Male,55,0,98710.89,1,1,Has Credit Card,1,Active,83617.17,1,Churned
649,Spain,Female,49,2,0.0,1,1,Has Credit Card,0,Inactive,84863.85,1,Churned
509,Spain,Male,41,7,126683.8,1,0,No Credit Card,1,Active,114775.53,0,Retained
684,France,Male,33,4,140700.61,1,1,Has Credit Card,0,Inactive,103557.93,0,Retained
806,Germany,Male,30,8,168078.83,1,1,Has Credit Card,0,Inactive,85028.36,1,Churned
729,Spain,Male,44,4,107726.93,2,1,Has Credit Card,0,Inactive,153064.87,0,Retained
683,France,Female,33,9,0.0,2,1,Has Credit Card,1,Active,38784.42,0,Retained
689,Spain,Female,63,1,0.0,2,1,Has Credit Card,1,Active,186526.12,0,Retained
672,Germany,Female,21,1,35741.69,1,1,Has Credit Card,0,Inactive,28789.94,0,Retained
602,Germany,Female,53,5,98268.84,1,0,No Credit Card,1,Active,45038.29,1,Churned
739,France,Female,20,4,133800.98,1,0,No Credit Card,1,Active,150245.81,0,Retained
618,France,Female,21,2,125682.79,1,0,No Credit Card,0,Inactive,57762.0,0,Retained
674,France,Female,42,9,0.0,2,1,Has Credit Card,0,Inactive,4292.72,0,Retained
762,France,Male,26,6,130428.78,1,1,Has Credit Card,0,Inactive,173365.89,0,Retained
790,Spain,Male,37,6,0.0,2,1,Has Credit Card,1,Active,119484.01,0,Retained
754,Spain,Female,27,8,0.0,2,0,No Credit Card,0,Inactive,121821.16,0,Retained
729,France,Male,44,6,0.0,2,1,Has Credit Card,0,Inactive,151733.43,0,Retained
606,Germany,Female,47,0,137138.2,2,0,No Credit Card,1,Active,53784.22,0,Retained
616,France,Male,23,8,73112.95,1,1,Has Credit Card,1,Active,62733.05,0,Retained
772,France,Male,47,9,152347.01,1,0,No Credit Card,1,Active,17671.78,0,Retained
652,Spain,Male,41,8,115144.68,1,1,Has Credit Card,0,Inactive,188905.43,0,Retained
743,France,Male,43,5,0.0,2,0,No Credit Card,0,Inactive,113079.19,1,Churned
793,France,Male,39,3,137817.52,1,0,No Credit Card,0,Inactive,83997.79,0,Retained
743,Spain,Male,45,7,157332.26,1,1,Has Credit Card,0,Inactive,125424.42,0,Retained
746,France,Male,37,2,0.0,2,1,Has Credit Card,0,Inactive,143194.05,0,Retained
627,Germany,Female,39,5,124586.93,1,1,Has Credit Card,0,Inactive,93132.61,1,Churned
713,Spain,Male,38,6,116980.78,2,0,No Credit Card,1,Active,76038.38,0,Retained
678,Spain,Female,40,3,128398.38,1,1,Has Credit Card,0,Inactive,168658.3,0,Retained
540,Spain,Male,39,1,0.0,1,0,No Credit Card,1,Active,108419.41,0,Retained
615,Germany,Female,33,3,137657.25,2,1,Has Credit Card,1,Active,171657.57,0,Retained
415,Spain,Male,53,5,167259.44,1,1,Has Credit Card,1,Active,22357.25,0,Retained
628,France,Female,45,8,0.0,2,1,Has Credit Card,0,Inactive,193903.06,0,Retained
700,France,Male,26,4,119009.57,1,1,Has Credit Card,0,Inactive,141926.43,0,Retained
623,Germany,Male,33,2,80002.33,1,1,Has Credit Card,1,Active,104079.62,0,Retained
623,France,Female,37,4,140211.88,1,1,Has Credit Card,1,Active,93832.33,0,Retained
679,France,Female,44,3,118742.74,2,1,Has Credit Card,0,Inactive,1568.91,0,Retained
632,Spain,Male,37,1,138207.08,1,1,Has Credit Card,0,Inactive,60778.11,1,Churned
790,France,Female,47,10,148636.21,1,0,No Credit Card,1,Active,16119.96,1,Churned
514,France,Male,45,1,178827.79,1,1,Has Credit Card,0,Inactive,60375.18,0,Retained
491,France,Male,33,5,83134.3,1,1,Has Credit Card,0,Inactive,187946.55,0,Retained
753,France,Male,92,3,121513.31,1,0,No Credit Card,1,Active,195563.99,0,Retained
693,Germany,Female,37,6,95900.04,1,1,Has Credit Card,1,Active,38196.24,0,Retained
679,France,Female,30,1,112543.42,1,1,Has Credit Card,1,Active,179435.21,0,Retained
529,Spain,Male,34,9,0.0,1,1,Has Credit Card,1,Active,93208.22,0,Retained
619,Spain,Female,31,3,141751.82,1,0,No Credit Card,1,Active,61531.86,0,Retained
680,Spain,Female,37,6,124140.57,2,1,Has Credit Card,0,Inactive,92826.35,0,Retained
693,Germany,Male,45,2,116546.59,2,0,No Credit Card,0,Inactive,23140.28,1,Churned
834,France,Female,28,6,0.0,1,1,Has Credit Card,0,Inactive,74287.53,0,Retained
636,Spain,Female,29,6,157576.47,2,1,Has Credit Card,1,Active,101102.39,0,Retained
538,Spain,Male,43,5,0.0,2,1,Has Credit Card,0,Inactive,126933.73,0,Retained
566,Germany,Female,44,5,141428.99,2,0,No Credit Card,0,Inactive,68408.74,0,Retained
597,Spain,Male,35,0,127510.99,1,1,Has Credit Card,1,Active,155356.34,0,Retained
711,France,Female,29,9,0.0,2,0,No Credit Card,1,Active,3234.8,0,Retained
606,France,Male,31,10,0.0,2,1,Has Credit Card,0,Inactive,195209.4,0,Retained
615,Spain,Male,51,6,81818.49,1,1,Has Credit Card,1,Active,169149.38,0,Retained
589,France,Male,36,1,100895.54,1,1,Has Credit Card,1,Active,68075.14,0,Retained
606,Germany,Male,45,5,63832.43,1,1,Has Credit Card,1,Active,93707.8,0,Retained
582,France,Male,29,4,0.0,2,0,No Credit Card,0,Inactive,156153.27,0,Retained
710,France,Female,36,4,116085.06,1,1,Has Credit Card,0,Inactive,58601.61,0,Retained
467,France,Male,57,1,0.0,2,1,Has Credit Card,1,Active,114448.77,0,Retained
749,France,Male,30,1,0.0,2,0,No Credit Card,1,Active,126551.65,0,Retained
564,Germany,Female,33,2,115761.51,1,0,No Credit Card,1,Active,112350.21,1,Churned
730,Spain,Male,26,6,0.0,2,1,Has Credit Card,1,Active,185808.7,0,Retained
678,Germany,Male,32,4,139626.01,1,1,Has Credit Card,1,Active,118235.52,1,Churned
540,France,Female,31,7,0.0,1,0,No Credit Card,1,Active,183051.6,1,Churned
767,France,Female,35,6,115576.44,1,0,No Credit Card,1,Active,27922.45,0,Retained
615,France,Female,23,4,0.0,2,1,Has Credit Card,0,Inactive,196476.19,0,Retained
583,Germany,Female,41,5,77647.6,1,1,Has Credit Card,0,Inactive,190429.52,0,Retained
850,France,Female,40,5,0.0,2,1,Has Credit Card,0,Inactive,35034.15,0,Retained
651,Germany,Female,34,10,148962.46,1,1,Has Credit Card,0,Inactive,66389.43,1,Churned
798,France,Male,22,8,0.0,2,1,Has Credit Card,0,Inactive,107615.43,0,Retained
695,France,Male,37,2,0.0,2,1,Has Credit Card,1,Active,99692.65,0,Retained
497,Germany,Male,41,5,80542.81,1,0,No Credit Card,0,Inactive,88729.22,1,Churned
739,France,Male,40,4,0.0,2,0,No Credit Card,0,Inactive,173321.65,0,Retained
549,France,Female,34,4,0.0,2,0,No Credit Card,0,Inactive,139463.57,0,Retained
850,France,Male,35,9,102050.47,1,1,Has Credit Card,1,Active,3769.71,0,Retained
648,Spain,Male,49,5,0.0,1,1,Has Credit Card,0,Inactive,149946.43,1,Churned
679,France,Female,24,6,114948.76,2,0,No Credit Card,1,Active,135768.25,0,Retained
606,Germany,Male,39,8,136000.45,2,1,Has Credit Card,0,Inactive,31708.53,0,Retained
850,France,Male,32,4,156001.68,2,1,Has Credit Card,1,Active,151677.31,0,Retained
619,Germany,Male,41,3,147974.16,2,1,Has Credit Card,0,Inactive,170518.83,0,Retained
719,Spain,Male,44,2,0.0,2,1,Has Credit Card,0,Inactive,196582.19,0,Retained
640,Germany,Male,26,5,90402.77,1,1,Has Credit Card,1,Active,3298.65,0,Retained
710,France,Male,40,5,0.0,2,0,No Credit Card,0,Inactive,162878.96,0,Retained
580,France,Male,31,2,0.0,2,0,No Credit Card,1,Active,64014.24,0,Retained
550,France,Male,44,9,0.0,2,1,Has Credit Card,0,Inactive,26257.01,0,Retained
841,France,Female,31,3,162701.65,2,1,Has Credit Card,1,Active,126794.56,0,Retained
760,France,Male,34,2,0.0,2,1,Has Credit Card,0,Inactive,164162.44,0,Retained
687,France,Female,30,6,0.0,2,0,No Credit Card,0,Inactive,179206.92,0,Retained
753,Germany,Female,35,5,82453.96,2,0,No Credit Card,0,Inactive,18254.75,0,Retained
661,France,Male,35,9,100107.99,1,1,Has Credit Card,0,Inactive,83949.68,0,Retained
699,France,Male,28,7,0.0,2,1,Has Credit Card,1,Active,22684.78,0,Retained
617,Germany,Female,39,5,83348.89,3,1,Has Credit Card,0,Inactive,7953.62,1,Churned
595,Germany,Female,44,4,96553.52,2,1,Has Credit Card,0,Inactive,143952.24,1,Churned
669,France,Male,50,9,201009.64,1,1,Has Credit Card,0,Inactive,158032.5,1,Churned
613,France,Female,27,5,125167.74,1,1,Has Credit Card,0,Inactive,199104.52,0,Retained
782,France,Male,32,9,0.0,1,1,Has Credit Card,1,Active,87566.97,0,Retained
582,France,Female,43,5,153313.67,1,0,No Credit Card,0,Inactive,170563.73,0,Retained
679,France,Male,30,9,0.0,2,1,Has Credit Card,0,Inactive,157871.55,0,Retained
611,France,Female,40,2,125879.29,1,1,Has Credit Card,0,Inactive,93203.43,0,Retained
455,Germany,Female,37,6,170057.62,1,0,No Credit Card,1,Active,54398.56,0,Retained
621,France,Male,32,1,0.0,2,1,Has Credit Card,1,Active,168779.47,0,Retained
596,Germany,Male,48,2,131326.47,1,0,No Credit Card,0,Inactive,1140.02,1,Churned
585,Spain,Female,56,1,128472.8,1,1,Has Credit Card,0,Inactive,186476.91,1,Churned
742,France,Male,32,6,160485.16,1,1,Has Credit Card,0,Inactive,29023.03,0,Retained
850,Germany,Male,42,6,84445.68,3,0,No Credit Card,1,Active,60021.34,1,Churned
738,Germany,Female,40,1,115409.18,2,0,No Credit Card,0,Inactive,180456.8,0,Retained
619,Spain,Male,46,8,62400.48,1,1,Has Credit Card,1,Active,132498.39,1,Churned
628,France,Female,50,4,143054.56,1,0,No Credit Card,1,Active,109608.81,1,Churned
487,France,Male,24,7,133628.09,2,1,Has Credit Card,1,Active,98570.01,0,Retained
513,Spain,Female,41,9,107135.04,2,1,Has Credit Card,1,Active,160546.58,0,Retained
563,Spain,Male,26,7,0.0,2,0,No Credit Card,0,Inactive,6139.74,0,Retained
803,France,Female,65,2,151659.52,2,0,No Credit Card,1,Active,6930.17,0,Retained
607,Spain,Female,32,7,0.0,3,0,No Credit Card,1,Active,10674.62,0,Retained
628,Germany,Female,51,9,155903.82,2,1,Has Credit Card,1,Active,71159.84,0,Retained
521,Spain,Female,49,4,82940.25,2,0,No Credit Card,0,Inactive,62413.01,1,Churned
669,Germany,Female,50,4,112650.89,1,0,No Credit Card,0,Inactive,166386.22,1,Churned
686,France,Female,41,10,0.0,1,1,Has Credit Card,0,Inactive,133086.45,0,Retained
